Collection_Name,Manufacturer_Collection_Name,S.No.,Item No.,Article,DESCRIPTION,Rolls,Rate,Amount,WEIGHT GRS/SMT,EAN CODE,GROSS WEIGHT KG/RX,NET WEIGHT KG./RX,BOX WEIGHT KG,DESIGN REPEAT cm,WIDTH m,LENGHT m,QUANTITY PER BOX,VOL/BOX mc,BOX TOT.WEIGHT kg,RESISTANCE TO LIGHT,WASHABILITY,REACTION TO FIRE,CERTIFICATIONS,EMISSIONS DANS L'AIR INTERIEUR,Repeat_1_Value,Repeat_1_Type,Repeat_2_Value,Repeat_2_Type
Blooming Garden,Blooming Garden 22,4504.0,84079.0,84079,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840799.0,1.508,1.438,0.06,zero,0.53,10.05,12.0,0.04,18.096,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,0.0,,,
Amazzonia,Amazzonia,4448.0,22001.0,22001,TNT AMAZZONIA,,,,300 gr,8022560220010.0,1.67,1.6,,60 offset,,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,60.0,Offset,,
Amazzonia,Amazzonia,4440.0,22002.0,22002,TNT AMAZZONIA,,,,300 gr,8022560220027.0,1.67,1.6,,60 offset,,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,60.0,Offset,,
Amazzonia,Amazzonia,4444.0,22003.0,22003,TNT AMAZZONIA,,,,300 gr,8022560220034.0,1.67,1.6,,60 offset,,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,60.0,Offset,,
Amazzonia,Amazzonia,4428.0,22004.0,22004,TNT AMAZZONIA,,,,300 gr,8022560220041.0,1.67,1.6,,60 offset,,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,60.0,Offset,,
Amazzonia,Amazzonia,4418.0,22006.0,22006,TNT AMAZZONIA,,,,330 gr,8022560220065.0,1.818,1.757,,64 offset,,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,64.0,Offset,,
Amazzonia,Amazzonia,4416.0,22007.0,22007,TNT AMAZZONIA,,,,330 gr,8022560220072.0,1.818,1.757,,64 offset,,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,64.0,Offset,,
Amazzonia,Amazzonia,4411.0,22008.0,22008,TNT AMAZZONIA,,,,330 gr,8022560220089.0,1.818,1.757,,64 offset,,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,64.0,Offset,,
Amazzonia,Amazzonia,4420.0,22009.0,22009,TNT AMAZZONIA,,,,330 gr,8022560220096.0,1.818,1.757,,64 offset,,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,64.0,Offset,,
Amazzonia,Amazzonia,4435.0,22011.0,22011,TNT AMAZZONIA,,,,300 gr,8022560220119.0,1.661,1.6,,53 straight,,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,53.0,Straight,,
Amazzonia,Amazzonia,4424.0,22012.0,22012,TNT AMAZZONIA,,,,300 gr,8022560220126.0,1.661,1.6,,53 straight,,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,53.0,Straight,,
Amazzonia,Amazzonia,4443.0,22013.0,22013,TNT AMAZZONIA,,,,300 gr,8022560220133.0,1.661,1.6,,53 straight,,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,53.0,Straight,,
Amazzonia,Amazzonia,4432.0,22014.0,22014,TNT AMAZZONIA,,,,300 gr,8022560220140.0,1.661,1.6,,53 straight,,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,53.0,Straight,,
Amazzonia,Amazzonia,4404.0,22016.0,22016,TNT AMAZZONIA,,,,330 gr,8022560220164.0,1.818,1.757,,53 straight,,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,53.0,Straight,,
Amazzonia,Amazzonia,4407.0,22017.0,22017,TNT AMAZZONIA,,,,330 gr,8022560220171.0,1.818,1.757,,53 straight,,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,53.0,Straight,,
Amazzonia,Amazzonia,4401.0,22018.0,22018,TNT AMAZZONIA,,,,330 gr,8022560220188.0,1.818,1.757,,53 straight,,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,53.0,Straight,,
Amazzonia,Amazzonia,4455.0,22021.0,22021,TNT AMAZZONIA,,,,330 gr,8022560220218.0,1.661,1.6,,60 offset,,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,60.0,Offset,,
Amazzonia,Amazzonia,4451.0,22022.0,22022,TNT AMAZZONIA,,,,300 gr,8022560220225.0,1.661,1.6,,60 offset,,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,60.0,Offset,,
Amazzonia,Amazzonia,4457.0,22023.0,22023,TNT AMAZZONIA,,,,300 gr,8022560220232.0,1.661,1.6,,60 offset,,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,60.0,Offset,,
Amazzonia,Amazzonia,4427.0,22025.0,22025,TNT AMAZZONIA,,,,330 gr,8022560220256.0,1.83,1.757,,16 straight,,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,16.0,Straight,,
Amazzonia,Amazzonia,4449.0,22026.0,22026,TNT AMAZZONIA,,,,330 gr,8022560220263.0,1.83,1.757,,16 straight,,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,16.0,Straight,,
Amazzonia,Amazzonia,4442.0,22027.0,22027,TNT AMAZZONIA,,,,330 gr,8022560220270.0,1.83,1.757,,16 straight,,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,16.0,Straight,,
Amazzonia,Amazzonia,4434.0,22028.0,22028,TNT AMAZZONIA,,,,330 gr,8022560220287.0,1.83,1.757,,16 straight,,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,16.0,Straight,,
Amazzonia,Amazzonia,4445.0,22029.0,22029,TNT AMAZZONIA,,,,330 gr,8022560220294.0,1.83,1.757,,16 straight,,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,16.0,Straight,,
Amazzonia,Amazzonia,4430.0,22031.0,22031,TNT AMAZZONIA,,,,330 gr,8022560220317.0,1.83,1.757,,"26,5 straight",,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,26.5,Straight,,
Amazzonia,Amazzonia,4439.0,22032.0,22032,TNT AMAZZONIA,,,,330 gr,8022560220324.0,1.83,1.757,,"26,5 straight",,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,26.5,Straight,,
Amazzonia,Amazzonia,4414.0,22033.0,22033,TNT AMAZZONIA,,,,330 gr,8022560220331.0,1.83,1.757,,"26,5 straight",,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,26.5,Straight,,
Amazzonia,Amazzonia,4429.0,22034.0,22034,TNT AMAZZONIA,,,,330 gr,8022560220348.0,1.83,1.757,,"26,5 straight",,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,26.5,Straight,,
Amazzonia,Amazzonia,4447.0,22036.0,22036,TNT AMAZZONIA,,,,330 gr,8022560220362.0,1.818,1.757,,"4,1 straight",,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,4.1,Straight,,
Amazzonia,Amazzonia,4437.0,22037.0,22037,TNT AMAZZONIA,,,,330 gr,8022560220379.0,1.818,1.757,,"4,1 straight",,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,4.1,Straight,,
Amazzonia,Amazzonia,4441.0,22038.0,22038,TNT AMAZZONIA,,,,330 gr,8022560220386.0,1.818,1.757,,"4,1 straight",,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,4.1,Straight,,
Amazzonia,Amazzonia,4426.0,22039.0,22039,TNT AMAZZONIA,,,,330 gr,8022560220393.0,1.818,1.757,,"4,1 straight",,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,4.1,Straight,,
Amazzonia,Amazzonia,4409.0,22040.0,22040,TNT AMAZZONIA,,,,330 gr,8022560220409.0,1.83,1.757,,"26,5 straight",,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,26.5,Straight,,
Amazzonia,Amazzonia,4402.0,22041.0,22041,TNT AMAZZONIA,,,,330 gr,8022560220416.0,1.83,1.757,,"26,5 straight",,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,26.5,Straight,,
Amazzonia,Amazzonia,4406.0,22042.0,22042,TNT AMAZZONIA,,,,330 gr,8022560220423.0,1.83,1.757,,"26,5 straight",,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,26.5,Straight,,
Amazzonia,Amazzonia,4417.0,22045.0,22045,TNT AMAZZONIA,,,,330 gr,8022560220454.0,1.83,1.757,,"5,3 straight",,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,5.3,Straight,,
Amazzonia,Amazzonia,4413.0,22046.0,22046,TNT AMAZZONIA,,,,330 gr,8022560220461.0,1.83,1.757,,"5,3 straight",,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,5.3,Straight,,
Amazzonia,Amazzonia,4421.0,22047.0,22047,TNT AMAZZONIA,,,,330 gr,8022560220478.0,1.83,1.757,,"5,3 straight",,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,5.3,Straight,,
Amazzonia,Amazzonia,4436.0,22050.0,22050,TNT AMAZZONIA,,,,300 gr,8022560220508.0,1.67,1.6,,"7,6 straight",,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,7.6,Straight,,
Amazzonia,Amazzonia,4419.0,22051.0,22051,TNT AMAZZONIA,,,,300 gr,8022560220515.0,1.67,1.6,,"7,6 straight",,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,7.6,Straight,,
Amazzonia,Amazzonia,4415.0,22052.0,22052,TNT AMAZZONIA,,,,300 gr,8022560220522.0,1.67,1.6,,"7,6 straight",,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,7.6,Straight,,
Amazzonia,Amazzonia,4412.0,22053.0,22053,TNT AMAZZONIA,,,,300 gr,8022560220539.0,1.67,1.6,,"7,6 straight",,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,7.6,Straight,,
Amazzonia,Amazzonia,4431.0,22054.0,22054,TNT AMAZZONIA,,,,300 gr,8022560220546.0,1.67,1.6,,"7,6 straight",,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,7.6,Straight,,
Amazzonia,Amazzonia,4456.0,22056.0,22056,TNT AMAZZONIA,,,,330 gr,8022560220560.0,1.818,1.757,,"17,7 straight",,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,17.7,Straight,,
Amazzonia,Amazzonia,4452.0,22057.0,22057,TNT AMAZZONIA,,,,330 gr,8022560220577.0,1.818,1.757,,"17,7 straight",,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,17.7,Straight,,
Amazzonia,Amazzonia,4458.0,22058.0,22058,TNT AMAZZONIA,,,,330 gr,8022560220584.0,1.818,1.757,,"17,7 straight",,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,17.7,Straight,,
Amazzonia,Amazzonia,4454.0,22059.0,22059,TNT AMAZZONIA,,,,330 gr,8022560220591.0,1.818,1.757,,"17,7 straight",,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,17.7,Straight,,
Amazzonia,Amazzonia,4459.0,22067.0,22067,TNT AMAZZONIA,,,,300 gr,8022560220676.0,1.67,1.6,,53 straight,,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,53.0,Straight,,
Amazzonia,Amazzonia,4403.0,22068.0,22068,TNT AMAZZONIA,,,,300 gr,8022560220683.0,1.67,1.6,,53 straight,,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,53.0,Straight,,
Amazzonia,Amazzonia,4405.0,22072.0,22072,TNT AMAZZONIA,,,,300 gr,8022560220720.0,1.67,1.6,,53 straight,,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,53.0,Straight,,
Amazzonia,Amazzonia,4438.0,22073.0,22073,TNT AMAZZONIA,,,,300 gr,8022560220737.0,1.67,1.6,,53 straight,,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,53.0,Straight,,
Amazzonia,Amazzonia,4423.0,22074.0,22074,TNT AMAZZONIA,,,,300 gr,8022560220744.0,1.67,1.6,,53 straight,,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,53.0,Straight,,
Amazzonia,Amazzonia,4408.0,22080.0,22080,TNT AMAZZONIA,,,,330 gr,8022560220805.0,1.83,1.757,,zero,,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,0.0,,,
Amazzonia,Amazzonia,4433.0,22081.0,22081,TNT AMAZZONIA,,,,330 gr,8022560220812.0,1.83,1.757,,zero,,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,0.0,,,
Amazzonia,Amazzonia,4450.0,22082.0,22082,TNT AMAZZONIA,,,,330 gr,8022560220829.0,1.83,1.757,,zero,,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,0.0,,,
Amazzonia,Amazzonia,4453.0,22083.0,22083,TNT AMAZZONIA,,,,330 gr,8022560220836.0,1.83,1.757,,zero,,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,0.0,,,
Amazzonia,Amazzonia,4425.0,22085.0,22085,TNT AMAZZONIA,,,,330 gr,8022560220850.0,1.83,1.757,,zero,,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,0.0,,,
Amazzonia,Amazzonia,4410.0,22086.0,22086,TNT AMAZZONIA,,,,330 gr,8022560220867.0,1.83,1.757,,zero,,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,0.0,,,
Amazzonia,Amazzonia,4446.0,22087.0,22087,TNT AMAZZONIA,,,,330 gr,8022560220874.0,1.83,1.757,,zero,,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,0.0,,,
Amazzonia,Amazzonia,4422.0,22089.0,22089,TNT AMAZZONIA,,,,330 gr,8022560220898.0,1.83,1.757,,zero,,,12.0,,,GOOD,WASHABLE and SCRUBBABLE,"D-­s3,d2",CE,A+,0.0,,,
